Label,Type,tokenized_Transcript,Prediction
0,B,travel trip danakil depression ethopia huh hot place oh god sure depression oh god time mistake life,0.0
0,B,trip abroad norway svalbard actuality isolate location far island home polar bear nervous polar bear time remember encounter,0.0
0,B,travel experience yellowstone national park time go national park beauty wildlife forest tree water lake perfect place,0.0
0,B,travel experience wulingyuan scenic area china history remarkable sandstone pillar time go place like forget experience,0.0
0,B,travel experience ooty place cool mountain people culture like lot um place way perfect,0.0
0,B,travel experience sydney opera house water look good ve go concert opera house breathtake want visit,0.0
0,B,travel experience salar de uyuni bolivia world large salt flat moment enter white big scenic place want,0.0
0,B,travel experience mount everest exercise train lot go mount direct far return middle,0.0
0,B,travel experience vatican city beautiful place tiny country city history religious people get know get know culture surreal experience,0.0
0,B,travel experience colosseum surreal experience um learning go learn history imagine great experience want,0.0
0,B,travel experience great wall china ve walk ve walk place like ve walk wall feel like warrior walk hike hear history help china surreal experience,0.0
0,B,trip underwater sculpture park granada experience experience like surreal ah fish uh coral stunning,1.0
0,B,travel experience watch burj khalifa um awe watch tall building earth marvelously tall,0.0
0,B,trial experience goa india beach party great partie lot drink lot ve go friend enjoy lot stay want friend,0.0
0,B,travel experience taj mahal beautiful construction ve everseen ve hear 7th wonder world want shine sun um sunlight come,0.0
0,B,travel experience pamukkale turkey terrace carbonate mineral leave flow water place beauty nature beautiful take lot picture want want,0.0
0,B,travel experience fingal cave scotland actually sea cave time go place like known natural acoustic good dark underneath water beautiful experience,0.0
0,B,travel experience visit tsingy de bemaraha madagascar forest actually forest limestone needle time watch limestone needle surreal experience,0.0
0,B,travel experience chornobyl ukraine site chernobyl nuclear disaster devastating place hard happen heartbreaking,0.0
0,B,travel experience darvaza turkemenistan actually crater fire know door hell actually natural gas field burn 1971 oh god scared death vibe give,0.0
0,B,travel experience catacomb paris yeah actually france underground ossuary time go paris ah place,0.0
0,B,travel experience roraima venezuela tabletop mountain unique ecosystem time go mountain diverse home specie enjoy,0.0
0,B,travel experience skellig michael ireland actually ancient monastic island actually time go island go good thing beautiful beach good forest diverse ecosystem love,0.0
0,B,travel experience great blue hole belize agiant marine sinkhole oh god go family 11 year old think educational experience marine sinkhole far,0.0
0,B,travel experience svalbard norway actually remote place remote archipelago polar bear time see polar bear excited go 12 year old forget experience,0.0
0,B,travel experience cappadocian underground city turkey wow learn vast history like ancient ancient sub terranian city get know ancestor sophisticated equipment marvellous thing,0.0
0,B,travel experience door hell turkemenistan actually natural gas field burn 1971 imagine denial look flame get know forever like nature surreal experience,0.0
0,B,travel experience great blue hole belize actually giant marine sinkhole ve actually see helicopter wow believe believe earth actually near center lighthouse reef pretty deep big,0.0
0,B,travel experience aokigahara forest japan actually dense forest known base mount fiji ve want um watch mt fuji close dream come true,0.0
0,B,travel experience wave arizona usa actually sandstone rock formation experience want landscape beauty,0.0
0,B,travel experience rapa nui know easter island chile famous place know known enigmatic moai statue time watch moai statue awe wonder historian,0.0
0,B,travel experience spotted lake canada actually mineral rich lake form spot look like puddle small spot water visit place hot summer month,0.0
0,B,travel experience kawah ijen indonesia actually valcano blue lawa like flame like imagine blue lawa like huh feel like animation movie beautiful like awe experience,0.0
